nucleus_id,time,ap,bcd
2.0481,3,866.71,9
2.0481,3.5,867.08,13
2.0481,4,867.08,8
2.0481,4.5,867.81,12
2.0481,5,867.43,9
2.0481,5.5,867.06,11
2.0481,6,867.42,9
2.0481,6.5,867.05,13
2.0481,7,867.41,11
2.0481,7.5,867.41,12
2.0481,8,867.41,14
2.0481,8.5,867.76,11
2.0481,9,868.13,12
2.0481,9.5,867.41,12
2.0481,10,867.41,12
2.0481,10.5,867.41,9
2.0481,11,866.68,12
2.0481,11.5,866.68,7
2.0481,12,867.05,9
2.0481,12.5,867.05,13
2.0481,12.9,867.05,9
2.0481,13.4,866.32,10
2.0481,13.9,866.32,12
2.0481,14.4,866.32,17
2.0481,14.9,866.32,9
2.0481,15.4,866.32,15
2.0481,15.9,865.6,9
2.0481,16.4,864.87,13
2.0481,16.9,864.87,10
2.0481,17.408,864.14,10
2.0481,17.908,863.42,11
2.0481,18.408,861.96,11
2.0481,18.908,861.96,9
2.0481,19.408,861.96,8
2.0481,19.75,860.87,12
2.0481,20.25,861.24,9
2.0481,20.75,860.51,9
2.0481,21.25,859.41,10
2.0481,21.75,858.69,12
2.0481,22.25,858.32,9
2.0481,22.75,858.32,8
2.0481,23.25,857.59,14
2.0481,23.75,856.49,10
2.0481,24.25,855.77,8
2.0481,24.75,855.77,11
2.0481,25.25,855.04,9
2.0481,25.75,854.31,18
2.0481,26.25,853.59,12
2.0481,26.75,853.59,14
2.0481,27.25,852.86,12
2.0481,27.75,851.76,8
2.0481,28.25,851.04,10
2.0481,28.514,851.04,11
2.0481,29.014,850.31,12
2.0481,29.499,849.58,11
2.0481,29.999,849.58,10
2.0481,30.499,848.86,9
2.0481,30.999,848.49,10
2.0481,31.499,847.39,10
2.0481,31.999,846.66,10
2.0481,32.499,846.66,9
2.0481,32.999,845.94,10
2.0481,33.499,845.94,11
2.0481,33.999,845.94,8
2.0481,34.499,844.84,8
2.0481,34.999,844.11,13
2.0481,35.499,843.39,9
2.0481,35.999,842.66,8
2.0481,36.499,843.03,9
2.0481,36.999,841.93,11
2.0481,37.499,841.93,10
2.0481,37.999,841.21,9
2.0481,38.499,840.48,11
2.0481,38.999,840.48,10
2.0481,39.499,839.75,11
2.0481,39.999,839.03,11
2.0482,0.5,860.92,9
2.0482,1,859.49,8
2.0482,1.5,858.77,9
2.0482,2,859.49,9
2.0482,2.5,860.21,11
2.0482,3,860.57,10
2.0482,3.5,861.67,10
2.0482,4,861.67,10
2.0482,4.5,860.57,8
2.0482,5,860.2,9
2.0482,5.5,859.83,10
2.0482,6,860.55,11
2.0482,6.5,860.18,9
2.0482,7,859.81,12
2.0482,7.5,859.81,12
2.0482,8,860.54,7
2.0482,8.5,860.54,13
2.0482,9,860.54,12
2.0482,9.5,860.54,10
2.0482,10,859.81,11
2.0482,10.5,860.54,8
2.0482,11,860.18,12
2.0482,11.5,860.18,12
2.0482,12,860.55,8
2.0482,12.5,860.55,10
2.0482,12.9,860.55,7
2.0482,13.4,859.46,12
2.0482,13.9,858.73,11
2.0482,14.4,859.1,12
2.0482,14.9,858.73,12
2.0482,15.4,859.1,10
2.0482,15.9,858,11
2.0482,16.4,858.37,8
2.0482,16.9,857.65,13
2.0482,17.408,856.55,8
2.0482,17.908,856.92,13
2.0482,18.408,856.19,9
2.0482,18.908,855.47,13
2.0482,19.408,855.47,10
2.0482,19.75,855.47,11
2.0482,20.25,854.74,10
2.0482,20.75,852.92,9
2.0482,21.25,852.92,12
2.0482,21.75,852.19,12
2.0482,22.25,851.46,14
2.0482,22.75,851.09,9
2.0482,23.25,850.37,9
2.0482,23.75,849.64,8
2.0482,24.25,849.64,10
2.0482,24.75,848.54,9
2.0482,25.25,848.19,8
2.0482,25.75,847.46,16
2.0482,26.25,847.46,9
2.0482,26.75,846.36,10
2.0482,27.25,845.27,9
2.0482,27.75,844.54,8
2.0482,28.25,843.81,11
2.0482,28.514,843.81,7
2.0482,29.014,843.44,8
2.0482,29.499,843.09,13
2.0482,29.999,842.36,7
2.0482,30.499,842.36,10
2.0482,30.999,841.26,11
2.0482,31.499,840.17,13
2.0482,31.999,840.17,8
2.0482,32.499,839.44,10
2.0482,32.999,839.44,9
2.0482,33.499,839.44,10
2.0482,33.999,839.44,9
2.0482,34.499,838.34,13
2.0482,34.999,837.62,9
2.0482,35.499,835.79,9
2.0482,35.999,835.07,9
2.0482,36.499,834.34,10
2.0482,36.999,835.44,8
2.0482,37.499,834.34,12
2.0482,37.999,833.61,7
2.0482,38.499,832.52,9
2.0482,38.999,832.89,8
2.0482,39.499,831.43,12
2.0482,39.999,831.8,10
2.0484,0.5,847.09,8
2.0484,1,846.39,9
2.0484,1.5,846.41,9
2.0484,2,845.68,10
2.0484,2.5,845.68,7
2.0484,3,846.42,8
2.0484,3.5,847.52,11
2.0484,4,848.63,14
2.0484,4.5,848.63,9
2.0484,5,849.36,12
2.0484,5.5,847.89,10
2.0484,6,846.79,11
2.0484,6.5,846.42,11
2.0484,7,845.68,14
2.0484,7.5,844.95,14
2.0484,8,844.95,11
2.0484,8.5,844.58,12
2.0484,9,843.86,10
2.0484,9.5,843.86,13
2.0484,10,843.86,10
2.0484,10.5,843.5,12
2.0484,11,843.13,11
2.0484,11.5,842.4,11
2.0484,12,842.77,13
2.0484,12.5,842.77,12
2.0484,12.9,842.05,14
2.0484,13.4,841.32,10
2.0484,13.9,840.95,9
2.0484,14.4,840.95,10
2.0484,14.9,840.95,10
2.0484,15.4,840.22,9
2.0484,15.9,840.22,8
2.0484,16.4,839.5,10
2.0484,16.9,839.5,8
2.0484,17.408,838.77,11
2.0484,17.908,838.04,9
2.0484,18.408,836.95,13
2.0484,18.908,836.59,12
2.0484,19.408,836.59,10
2.0484,19.75,836.59,11
2.0484,20.25,835.86,13
2.0484,20.75,834.77,12
2.0484,21.25,834.77,10
2.0484,21.75,833.67,9
2.0484,22.25,832.94,10
2.0484,22.75,832.22,15
2.0484,23.25,831.12,10
2.0484,23.75,830.02,9
2.0484,24.25,830.39,9
2.0484,24.75,829.67,13
2.0484,25.25,829.3,9
2.0484,25.75,828.57,8
2.0484,26.25,827.84,13
2.0484,26.75,827.12,9
2.0484,27.25,826.02,8
2.0484,27.75,824.92,14
2.0484,28.25,824.92,11
2.0484,28.514,824.92,10
2.0484,29.014,824.2,14
2.0484,29.499,824.2,11
2.0484,29.999,823.47,9
2.0484,30.499,822.37,11
2.0484,30.999,821.65,10
2.0484,31.499,820.55,8
2.0484,31.999,819.82,11
2.0484,32.499,819.82,11
2.0484,32.999,819.82,12
2.0484,33.499,819.1,9
2.0484,33.999,818.73,10
2.0484,34.499,817.63,13
2.0484,34.999,816.53,11
2.0484,35.499,815.08,9
2.0484,35.999,815.08,7
2.0484,36.499,814.72,10
2.0484,36.999,813.63,8
2.0484,37.499,813.63,10
2.0484,37.999,812.53,9
2.0484,38.499,812.53,9
2.0484,38.999,811.08,6
2.0484,39.499,810.35,12
2.0484,39.999,810.72,9
2.0485,0.5,857.85,9
2.0485,1,857.51,10
2.0485,1.5,857.52,9
2.0485,2,858.25,10
2.0485,2.5,858.97,11
2.0485,3,859.34,10
2.0485,3.5,859.71,6
2.0485,4,859.36,10
2.0485,4.5,858.99,10
2.0485,5,858.62,12
2.0485,5.5,858.25,9
2.0485,6,857.88,10
2.0485,6.5,857.15,11
2.0485,7,857.51,13
2.0485,7.5,856.78,11
2.0485,8,856.78,14
2.0485,8.5,856.78,11
2.0485,9,856.78,9
2.0485,9.5,857.15,10
2.0485,10,856.42,10
2.0485,10.5,856.42,11
2.0485,11,855.7,11
2.0485,11.5,855.7,12
2.0485,12,855.7,18
2.0485,12.5,856.07,9
2.0485,12.9,855.34,13
2.0485,13.4,855.34,11
2.0485,13.9,855.34,10
2.0485,14.4,855.34,12
2.0485,14.9,854.61,11
2.0485,15.4,854.61,10
2.0485,15.9,853.89,9
2.0485,16.4,853.89,11
2.0485,16.9,853.16,11
2.0485,17.408,852.43,13
2.0485,17.908,851.71,10
2.0485,18.408,850.61,12
2.0485,18.908,850.98,15
2.0485,19.408,849.88,14
2.0485,19.75,849.88,9
2.0485,20.25,849.16,10
2.0485,20.75,848.43,8
2.0485,21.25,848.43,10
2.0485,21.75,847.33,13
2.0485,22.25,846.24,9
2.0485,22.75,846.24,11
2.0485,23.25,845.51,10
2.0485,23.75,844.78,15
2.0485,24.25,844.78,14
2.0485,24.75,844.78,11
2.0485,25.25,844.06,11
2.0485,25.75,843.33,10
2.0485,26.25,842.6,10
2.0485,26.75,841.51,13
2.0485,27.25,841.14,10
2.0485,27.75,840.41,10
2.0485,28.25,839.31,13
2.0485,28.514,838.59,10
2.0485,29.014,839.31,13
2.0485,29.499,838.96,11
2.0485,29.999,838.23,10
2.0485,30.499,837.5,8
2.0485,30.999,836.41,11
2.0485,31.499,835.31,12
2.0485,31.999,835.31,11
2.0485,32.499,834.58,10
2.0485,32.999,834.58,10
2.0485,33.499,834.58,11
2.0485,33.999,834.21,11
2.0485,34.499,833.12,10
2.0485,34.999,831.66,10
2.0485,35.499,830.94,11
2.0485,35.999,830.94,9
2.0485,36.499,830.58,9
2.0485,36.999,829.48,9
2.0485,37.499,829.48,12
2.0485,37.999,828.76,14
2.0485,38.499,827.66,11
2.0485,38.999,826.93,8
2.0485,39.499,826.58,9
2.0485,39.999,825.85,8
2.0486,0.5,859.57,9
2.0486,1,859.2,10
2.0486,1.5,858.09,12
2.0486,2,858.47,12
2.0486,2.5,859.23,11
2.0486,3,859.98,12
2.0486,3.5,860,14
2.0486,4,860.74,11
2.0486,4.5,861.47,10
2.0486,5,861.1,11
2.0486,5.5,859.63,7
2.0486,6,858.89,11
2.0486,6.5,858.52,13
2.0486,7,858.15,9
2.0486,7.5,858.15,10
2.0486,8,858.15,12
2.0486,8.5,858.15,12
2.0486,9,857.78,12
2.0486,9.5,858.15,12
2.0486,10,858.15,12
2.0486,10.5,857.42,8
2.0486,11,857.42,10
2.0486,11.5,857.06,13
2.0486,12,856.69,12
2.0486,12.5,856.34,11
2.0486,12.9,856.34,8
2.0486,13.4,855.61,9
2.0486,13.9,855.24,13
2.0486,14.4,855.61,10
2.0486,14.9,854.88,10
2.0486,15.4,854.88,15
2.0486,15.9,854.16,9
2.0486,16.4,853.43,15
2.0486,16.9,853.06,13
2.0486,17.408,852.33,10
2.0486,17.908,851.61,10
2.0486,18.408,850.88,14
2.0486,18.908,850.52,8
2.0486,19.408,850.15,12
2.0486,19.75,849.06,10
2.0486,20.25,848.7,11
2.0486,20.75,848.7,9
2.0486,21.25,847.6,9
2.0486,21.75,846.88,11
2.0486,22.25,845.78,8
2.0486,22.75,844.68,12
2.0486,23.25,844.68,10
2.0486,23.75,843.96,11
2.0486,24.25,842.86,10
2.0486,24.75,843.23,11
2.0486,25.25,842.5,13
2.0486,25.75,842.5,9
2.0486,26.25,841.78,11
2.0486,26.75,840.68,11
2.0486,27.25,839.58,7
2.0486,27.75,838.49,11
2.0486,28.25,838.49,9
2.0486,28.514,838.49,11
2.0486,29.014,838.49,10
2.0486,29.499,837.76,11
2.0486,29.999,837.03,12
2.0486,30.499,836.31,8
2.0486,30.999,835.94,11
2.0486,31.499,834.84,9
2.0486,31.999,834.11,12
2.0486,32.499,833.76,11
2.0486,32.999,833.39,10
2.0486,33.499,833.39,10
2.0486,33.999,833.02,9
2.0486,34.499,831.92,12
2.0486,34.999,830.47,11
2.0486,35.499,829.74,15
2.0486,35.999,829.74,12
2.0486,36.499,829.38,10
2.0486,36.999,829.01,9
2.0486,37.499,827.92,10
2.0486,37.999,827.92,12
2.0486,38.499,826.46,9
2.0486,38.999,825.74,10
2.0486,39.499,825.01,11
2.0486,39.999,824.65,8
2.0487,0.5,884.05,9
2.0487,1,882.61,11
2.0487,1.5,881.52,11
2.0487,2,881.52,13
2.0487,2.5,882.25,9
2.0487,3,882.61,9
2.0487,3.5,882.24,9
2.0487,4,882.61,9
2.0487,4.5,882.61,11
2.0487,5,882.24,14
2.0487,5.5,881.87,9
2.0487,6,881.87,9
2.0487,6.5,881.13,11
2.0487,7,881.5,11
2.0487,7.5,881.13,9
2.0487,8,881.13,8
2.0487,8.5,881.13,10
2.0487,9,881.13,13
2.0487,9.5,880.4,9
2.0487,10,880.04,11
2.0487,10.5,880.04,8
2.0487,11,880.04,11
2.0487,11.5,880.04,8
2.0487,12,879.69,9
2.0487,12.5,878.59,10
2.0487,12.9,878.59,9
2.0487,13.4,877.86,11
2.0487,13.9,877.86,7
2.0487,14.4,878.23,11
2.0487,14.9,877.51,11
2.0487,15.4,876.78,10
2.0487,15.9,876.78,9
2.0487,16.4,876.05,10
2.0487,16.9,876.05,11
2.0487,17.408,874.6,8
2.0487,17.908,873.87,7
2.0487,18.408,873.15,10
2.0487,18.908,873.15,12
2.0487,19.408,872.42,11
2.0487,19.75,872.42,12
2.0487,20.25,872.06,12
2.0487,20.75,872.06,12
2.0487,21.25,870.24,9
2.0487,21.75,870.24,11
2.0487,22.25,869.14,9
2.0487,22.75,868.42,13
2.0487,23.25,868.42,11
2.0487,23.75,867.69,10
2.0487,24.25,866.96,11
2.0487,24.75,866.96,9
2.0487,25.25,866.24,11
2.0487,25.75,865.51,10
2.0487,26.25,865.51,10
2.0487,26.75,864.41,9
2.0487,27.25,863.69,9
2.0487,27.75,862.96,9
2.0487,28.25,862.23,11
2.0487,28.514,862.23,6
2.0487,29.014,861.51,10
2.0487,29.499,860.78,8
2.0487,29.999,860.06,14
2.0487,30.499,859.68,14
2.0487,30.999,859.68,6
2.0487,31.499,858.96,11
2.0487,31.999,857.86,16
2.0487,32.499,858.23,10
2.0487,32.999,857.51,9
2.0487,33.499,856.41,9
2.0487,33.999,856.41,10
2.0487,34.499,855.31,8
2.0487,34.999,854.58,8
2.0487,35.499,853.86,8
2.0487,35.999,853.13,6
2.0487,36.499,853.13,8
2.0487,36.999,852.4,9
2.0487,37.499,851.31,10
2.0487,37.999,850.58,15
2.0487,38.499,850.21,10
2.0487,38.999,849.85,12
2.0487,39.499,849.13,7
2.0487,39.999,848.4,6
2.0488,0.5,887.58,9
2.0488,1,887.94,7
2.0488,1.5,887.58,8
2.0488,2,886.88,8
2.0488,2.5,885.44,9
2.0488,3,885.09,11
2.0488,3.5,884.72,8
2.0488,4,885.09,13
2.0488,4.5,885.44,11
2.0488,5,885.07,10
2.0488,5.5,884.7,9
2.0488,6,884.33,14
2.0488,6.5,883.96,12
2.0488,7,883.96,10
2.0488,7.5,883.59,12
2.0488,8,883.22,12
2.0488,8.5,883.22,10
2.0488,9,883.59,11
2.0488,9.5,882.86,8
2.0488,10,882.86,11
2.0488,10.5,882.14,10
2.0488,11,882.14,8
2.0488,11.5,882.14,8
2.0488,12,881.78,11
2.0488,12.5,881.78,12
2.0488,12.9,881.05,10
2.0488,13.4,881.05,13
2.0488,13.9,881.05,10
2.0488,14.4,880.33,14
2.0488,14.9,880.33,9
2.0488,15.4,879.6,8
2.0488,15.9,879.6,8
2.0488,16.4,878.87,12
2.0488,16.9,878.87,10
2.0488,17.408,878.15,10
2.0488,17.908,877.42,9
2.0488,18.408,876.32,15
2.0488,18.908,875.97,10
2.0488,19.408,875.97,7
2.0488,19.75,875.24,9
2.0488,20.25,874.52,8
2.0488,20.75,874.52,8
2.0488,21.25,873.42,6
2.0488,21.75,872.69,11
2.0488,22.25,872.69,8
2.0488,22.75,871.59,11
2.0488,23.25,870.87,10
2.0488,23.75,870.87,14
2.0488,24.25,870.14,10
2.0488,24.75,869.42,9
2.0488,25.25,869.42,9
2.0488,25.75,868.69,6
2.0488,26.25,867.96,10
2.0488,26.75,867.24,14
2.0488,27.25,866.86,9
2.0488,27.75,865.41,11
2.0488,28.25,865.41,12
2.0488,28.514,864.31,9
2.0488,29.014,864.69,15
2.0488,29.499,863.96,10
2.0488,29.999,863.23,13
2.0488,30.499,863.23,11
2.0488,30.999,861.76,7
2.0488,31.499,861.04,11
2.0488,31.999,861.04,11
2.0488,32.499,860.31,9
2.0488,32.999,860.68,9
2.0488,33.499,860.31,10
2.0488,33.999,859.59,14
2.0488,34.499,857.76,10
2.0488,34.999,857.76,9
2.0488,35.499,857.03,9
2.0488,35.999,856.68,13
2.0488,36.499,855.95,10
2.0488,36.999,855.58,9
2.0488,37.499,854.86,11
2.0488,37.999,854.13,11
2.0488,38.499,853.4,9
2.0488,38.999,853.4,11
2.0488,39.499,852.68,7
2.0488,39.999,852.32,8
2.0489,0.5,894.25,8
2.0489,1,892.78,11
2.0489,1.5,892.42,11
2.0489,2,893.18,10
2.0489,2.5,892.82,10
2.0489,3,894.65,12
2.0489,3.5,894.27,11
2.0489,4,894.27,15
2.0489,4.5,893.53,11
2.0489,5,894.26,12
2.0489,5.5,893.53,10
2.0489,6,893.89,11
2.0489,6.5,892.79,10
2.0489,7,892.79,16
2.0489,7.5,892.79,9
2.0489,8,892.42,13
2.0489,8.5,892.42,8
2.0489,9,892.05,13
2.0489,9.5,891.7,9
2.0489,10,891.7,8
2.0489,10.5,890.97,11
2.0489,11,890.97,11
2.0489,11.5,890.97,11
2.0489,12,890.24,9
2.0489,12.5,889.89,16
2.0489,12.9,889.89,12
2.0489,13.4,889.16,13
2.0489,13.9,889.16,10
2.0489,14.4,889.16,8
2.0489,14.9,888.43,7
2.0489,15.4,887.71,11
2.0489,15.9,887.71,11
2.0489,16.4,886.98,10
2.0489,16.9,886.25,9
2.0489,17.408,885.53,11
2.0489,17.908,884.8,13
2.0489,18.408,884.8,10
2.0489,18.908,884.45,8
2.0489,19.408,883.35,13
2.0489,19.75,883.35,9
2.0489,20.25,882.62,9
2.0489,20.75,882.62,8
2.0489,21.25,881.89,9
2.0489,21.75,881.17,16
2.0489,22.25,880.07,9
2.0489,22.75,879.34,11
2.0489,23.25,878.97,6
2.0489,23.75,878.25,10
2.0489,24.25,878.62,10
2.0489,24.75,877.52,11
2.0489,25.25,876.79,14
2.0489,25.75,876.44,13
2.0489,26.25,876.07,8
2.0489,26.75,875.34,14
2.0489,27.25,874.62,10
2.0489,27.75,873.52,7
2.0489,28.25,873.16,15
2.0489,28.514,873.16,9
2.0489,29.014,872.44,9
2.0489,29.499,872.44,10
2.0489,29.999,871.34,7
2.0489,30.499,870.61,8
2.0489,30.999,870.24,10
2.0489,31.499,869.51,9
2.0489,31.999,869.51,8
2.0489,32.499,868.79,8
2.0489,32.999,868.06,7
2.0489,33.499,868.06,8
2.0489,33.999,866.96,10
2.0489,34.499,866.24,8
2.0489,34.999,865.51,6
2.0489,35.499,864.79,9
2.0489,35.999,864.06,9
2.0489,36.499,864.06,10
2.0489,36.999,863.33,11
2.0489,37.499,862.61,7
2.0489,37.999,861.51,8
2.0489,38.499,861.15,12
2.0489,38.999,861.15,11
2.0489,39.499,860.43,13
2.0489,39.999,860.07,9
2.0491,0.5,878.3,8
2.0491,1,879.06,10
2.0491,1.5,879.8,8
2.0491,2,879.07,10
2.0491,2.5,879.07,11
2.0491,3,878.35,14
2.0491,3.5,877.99,10
2.0491,4,878.36,8
2.0491,4.5,879.09,11
2.0491,5,878.72,9
2.0491,5.5,878.35,13
2.0491,6,878.7,10
2.0491,6.5,878.33,12
2.0491,7,877.96,10
2.0491,7.5,877.59,9
2.0491,8,878.32,10
2.0491,8.5,878.32,10
2.0491,9,878.32,8
2.0491,9.5,878.32,8
2.0491,10,878.32,10
2.0491,10.5,878.69,9
2.0491,11,877.96,11
2.0491,11.5,877.96,15
2.0491,12,877.96,13
2.0491,12.5,877.61,11
2.0491,12.9,877.24,10
2.0491,13.4,877.24,7
2.0491,13.9,877.24,16
2.0491,14.4,877.24,12
2.0491,14.9,876.51,10
2.0491,15.4,876.88,11
2.0491,15.9,876.51,12
2.0491,16.4,875.78,11
2.0491,16.9,875.78,9
2.0491,17.408,874.69,13
2.0491,17.908,873.96,12
2.0491,18.408,872.88,8
2.0491,18.908,872.88,11
2.0491,19.408,872.88,10
2.0491,19.75,872.15,10
2.0491,20.25,871.42,14
2.0491,20.75,871.42,10
2.0491,21.25,870.7,13
2.0491,21.75,869.6,13
2.0491,22.25,868.87,7
2.0491,22.75,868.5,12
2.0491,23.25,867.78,13
2.0491,23.75,867.05,9
2.0491,24.25,867.05,8
2.0491,24.75,866.32,9
2.0491,25.25,865.6,9
2.0491,25.75,864.87,10
2.0491,26.25,864.87,8
2.0491,26.75,864.14,11
2.0491,27.25,863.05,8
2.0491,27.75,862.32,11
2.0491,28.25,862.32,16
2.0491,28.514,861.59,13
2.0491,29.014,861.59,10
2.0491,29.499,860.5,11
2.0491,29.999,860.5,9
2.0491,30.499,859.77,9
2.0491,30.999,858.67,8
2.0491,31.499,858.3,10
2.0491,31.999,857.58,9
2.0491,32.499,856.85,8
2.0491,32.999,856.85,7
2.0491,33.499,856.12,10
2.0491,33.999,855.75,8
2.0491,34.499,855.03,15
2.0491,34.999,854.3,16
2.0491,35.499,853.57,10
2.0491,35.999,853.57,8
2.0491,36.499,852.85,7
2.0491,36.999,852.12,10
2.0491,37.499,851.39,13
2.0491,37.999,851.39,9
2.0491,38.499,850.67,8
2.0491,38.999,849.94,10
2.0491,39.499,849.21,8
2.0491,39.999,848.86,9
2.0492,0.5,870.57,9
2.0492,1,869.1,8
2.0492,1.5,868.36,12
2.0492,2,868.75,11
2.0492,2.5,871.32,9
2.0492,3,871.71,10
2.0492,3.5,871.72,9
2.0492,4,872.09,8
2.0492,4.5,872.09,11
2.0492,5,872.45,8
2.0492,5.5,870.98,13
2.0492,6,870.61,11
2.0492,6.5,870.24,12
2.0492,7,869.87,15
2.0492,7.5,869.5,10
2.0492,8,869.5,10
2.0492,8.5,869.5,11
2.0492,9,869.5,8
2.0492,9.5,869.5,10
2.0492,10,868.77,12
2.0492,10.5,868.77,11
2.0492,11,868.05,12
2.0492,11.5,868.05,8
2.0492,12,868.05,10
2.0492,12.5,867.69,11
2.0492,12.9,867.32,12
2.0492,13.4,866.59,10
2.0492,13.9,866.96,9
2.0492,14.4,866.96,10
2.0492,14.9,866.96,10
2.0492,15.4,866.96,8
2.0492,15.9,865.51,13
2.0492,16.4,865.51,11
2.0492,16.9,864.41,10
2.0492,17.408,864.41,13
2.0492,17.908,863.69,10
2.0492,18.408,862.96,8
2.0492,18.908,862.23,10
2.0492,19.408,862.23,14
2.0492,19.75,861.51,10
2.0492,20.25,860.78,9
2.0492,20.75,860.78,8
2.0492,21.25,859.68,13
2.0492,21.75,858.96,7
2.0492,22.25,857.86,8
2.0492,22.75,857.13,12
2.0492,23.25,857.13,10
2.0492,23.75,856.04,11
2.0492,24.25,855.31,11
2.0492,24.75,855.31,9
2.0492,25.25,855.31,7
2.0492,25.75,854.58,7
2.0492,26.25,853.86,9
2.0492,26.75,853.13,13
2.0492,27.25,852.03,10
2.0492,27.75,851.31,6
2.0492,28.25,851.31,11
2.0492,28.514,850.58,7
2.0492,29.014,850.58,10
2.0492,29.499,850.58,11
2.0492,29.999,849.85,8
2.0492,30.499,848.76,9
2.0492,30.999,847.66,11
2.0492,31.499,846.56,10
2.0492,31.999,845.84,7
2.0492,32.499,845.84,12
2.0492,32.999,845.84,8
2.0492,33.499,845.84,9
2.0492,33.999,845.11,11
2.0492,34.499,844.01,12
2.0492,34.999,843.29,9
2.0492,35.499,842.56,10
2.0492,35.999,841.83,8
2.0492,36.499,841.11,10
2.0492,36.999,841.11,8
2.0492,37.499,840.74,7
2.0492,37.999,840.01,10
2.0492,38.499,839.28,9
2.0492,38.999,838.56,8
2.0492,39.499,837.83,8
2.0492,39.999,837.1,8
2.0494,0.5,876.94,8
2.0494,1,874.03,13
2.0494,1.5,872.21,10
2.0494,2,874.05,10
2.0494,2.5,875.51,11
2.0494,3,876.25,13
2.0494,3.5,876.25,10
2.0494,4,875.9,13
2.0494,4.5,876.25,12
2.0494,5,875.88,13
2.0494,5.5,875.88,10
2.0494,6,875.51,12
2.0494,6.5,875.14,11
2.0494,7,874.77,13
2.0494,7.5,874.77,10
2.0494,8,874.77,9
2.0494,8.5,874.77,11
2.0494,9,874.4,10
2.0494,9.5,874.77,11
2.0494,10,874.77,10
2.0494,10.5,875.14,11
2.0494,11,874.42,12
2.0494,11.5,875.14,13
2.0494,12,874.42,9
2.0494,12.5,874.79,15
2.0494,12.9,874.79,10
2.0494,13.4,873.69,11
2.0494,13.9,874.42,10
2.0494,14.4,874.79,11
2.0494,14.9,874.06,12
2.0494,15.4,874.06,10
2.0494,15.9,873.33,9
2.0494,16.4,872.61,10
2.0494,16.9,872.61,10
2.0494,17.408,871.51,10
2.0494,17.908,871.51,11
2.0494,18.408,870.06,9
2.0494,18.908,870.06,12
2.0494,19.408,869.7,8
2.0494,19.75,869.33,13
2.0494,20.25,868.97,11
2.0494,20.75,867.15,9
2.0494,21.25,867.15,11
2.0494,21.75,866.42,7
2.0494,22.25,866.05,12
2.0494,22.75,865.33,11
2.0494,23.25,864.23,13
2.0494,23.75,863.5,11
2.0494,24.25,863.5,11
2.0494,24.75,863.15,11
2.0494,25.25,862.05,9
2.0494,25.75,861.69,14
2.0494,26.25,860.97,8
2.0494,26.75,860.6,9
2.0494,27.25,859.87,7
2.0494,27.75,859.5,11
2.0494,28.25,858.05,8
2.0494,28.514,858.05,11
2.0494,29.014,858.42,9
2.0494,29.499,857.32,11
2.0494,29.999,856.59,8
2.0494,30.499,855.87,13
2.0494,30.999,855.5,9
2.0494,31.499,854.77,9
2.0494,31.999,854.04,9
2.0494,32.499,853.32,9
2.0494,32.999,853.32,10
2.0494,33.499,853.32,10
2.0494,33.999,852.22,13
2.0494,34.499,851.49,10
2.0494,34.999,850.77,12
2.0494,35.499,850.04,8
2.0494,35.999,850.04,10
2.0494,36.499,849.31,10
2.0494,36.999,848.59,8
2.0494,37.499,848.59,13
2.0494,37.999,847.86,6
2.0494,38.499,847.49,8
2.0494,38.999,847.13,7
2.0494,39.499,847.13,11
2.0494,39.999,846.78,10
2.0495,0.5,858.39,7
2.0495,1,854.76,11
2.0495,1.5,852.21,11
2.0495,2,852.58,8
2.0495,2.5,854.77,11
2.0495,3,855.88,9
2.0495,3.5,856.99,12
2.0495,4,858.83,11
2.0495,4.5,859.56,11
2.0495,5,858.09,14
2.0495,5.5,857.72,11
2.0495,6,857.35,12
2.0495,6.5,855.88,9
2.0495,7,855.51,12
2.0495,7.5,855.51,11
2.0495,8,855.14,9
2.0495,8.5,855.14,12
2.0495,9,855.14,8
2.0495,9.5,855.14,12
2.0495,10,855.14,11
2.0495,10.5,855.14,17
2.0495,11,855.14,11
2.0495,11.5,854.78,13
2.0495,12,854.41,10
2.0495,12.5,854.06,9
2.0495,12.9,854.06,11
2.0495,13.4,853.33,10
2.0495,13.9,853.33,11
2.0495,14.4,853.33,11
2.0495,14.9,852.6,10
2.0495,15.4,852.6,12
2.0495,15.9,851.88,10
2.0495,16.4,851.15,8
2.0495,16.9,851.15,9
2.0495,17.408,850.42,10
2.0495,17.908,849.7,11
2.0495,18.408,848.97,10
2.0495,18.908,848.24,8
2.0495,19.408,848.24,11
2.0495,19.75,847.87,8
2.0495,20.25,847.15,9
2.0495,20.75,846.42,10
2.0495,21.25,846.42,11
2.0495,21.75,845.32,9
2.0495,22.25,843.87,13
2.0495,22.75,842.77,9
2.0495,23.25,842.77,9
2.0495,23.75,841.68,9
2.0495,24.25,841.68,10
2.0495,24.75,840.95,12
2.0495,25.25,840.22,8
2.0495,25.75,840.22,7
2.0495,26.25,839.5,8
2.0495,26.75,838.4,8
2.0495,27.25,838.4,12
2.0495,27.75,836.58,7
2.0495,28.25,836.58,9
2.0495,28.514,836.58,8
2.0495,29.014,835.85,10
2.0495,29.499,835.85,9
2.0495,29.999,834.75,8
2.0495,30.499,834.03,9
2.0495,30.999,833.3,7
2.0495,31.499,832.2,9
2.0495,31.999,831.48,8
